1178336|Hoku Scientific|2005-04-28
1212545|Western Alliance Bancorporation|2005-04-28
1325118|Baby Universe|2005-04-28
1421182|Verso Paper|2007-12-20
1420800|Colfax|2008-01-04
1095291|Website Pros Inc|2005-04-27
1436126|Mistras|2008-06-10
1382696|FUQI International|2007-07-02
1310243|Alpha Natural Resources|2004-12-06
1410471|IPC The Hospitalist Company|2007-08-31
1277856|CardTronics|2007-09-07
1167178|A123 Systems|2008-08-08
1428669|SolarWinds|2008-03-21
1440013|STR Holdings|2008-07-31
1320414|Select Medical|2008-07-25
1440024|Roadrunner Transportation|2008-07-24
1421419|AGA Medical|2008-06-20
1452751|Nimble Storage|2013-10-18
1285819|Omeros|2008-01-09
1434588|Grand Canyon Education|2008-05-13
1422105|Noranda Aluminum Holding|2008-05-08
1426945|Echo Global Logitcs|2008-04-30
1107694|Rackspace Hosting|2008-04-25
1411494|Apollo Global Management|2008-04-08
1421517|Energy Recovery|2008-04-01
1419178|Julius Baer Americas|2008-02-12
1368582|ArcSight|2007-09-11
1425565|Real Goods Solar|2008-02-07
1420302|LogMeIn|2008-01-11
1322734|Advanced Life Sciences|2005-04-28
1421461|Intrepid Potash|2007-12-20
1324272|Ruths Chris Steak House|2005-04-25
1329919|Vocus|2005-06-15
1159167|Insulet Corporation|2005-07-27
1332626|State National Bancshares|2005-07-21
1332602|Caribou Coffee|2005-07-19
1333170|NxStage Medical|2005-07-19
1205727|Cbeyond Communications|2005-05-16
1131324|Genomic Health|2005-07-15
1330849|Hercules Offshore|2005-07-08
1281774|Town Sports Holdings|2005-07-06
1331745|TAL International|2005-06-30
748015|Sealy Coporation|2005-06-30
1138817|First Security Group|2005-06-10
1334478|NCI Inc|2005-07-29
1051514|Electro-Optical Sciences|2005-06-03
1265572|Kona Grill|2005-06-03
1262976|VistaPrint|2005-06-03
1328650|Bronco Drilling|2005-06-01
1327098|Golf Galaxy|2005-05-17
1318310|ev3 Inc|2005-04-05
1104042|Advanced Analogic|2005-04-04
1322439|Eagle Bulk Shipping|2005-04-04
1306830|Celanese|2004-11-03
1304421|Consolidated Communications Illinois|2004-12-08
1333513|DealerTrack|2005-07-28
1135906|CombinatoRx|2004-12-10
1334544|Emergency Medical|2005-08-02
1125294|CryoCor|2005-04-05
1323974|MWI Veterinary Supply|2005-04-22
1323531|Maidenform Brands|2005-04-21
1319197|Coley Pharmaceutical|2005-04-20
1323885|AtriCure|2005-04-20
1104349|Capella Education|2005-04-18
1315054|WorldSpace|2005-04-13
1322705|Spansion|2005-04-13
1114714|Kenexa|2005-04-12
1321746|Refco|2005-04-08
847935|Allion Healthcare|2005-04-15
1324948|RBC Bearings|2005-05-11
1316656|Dresser-Rand|2005-05-16
1324479|American Commercial Lines|2005-07-19
1332349|Brookdale Senior Living|2005-08-10
1334978|Clear Channel Outdoor|2005-08-10
1123541|Penson Worldwide|2005-08-10
1084727|Nexity Financial|2005-08-08
1018979|AMERISAFE|2005-08-03
1325955|Alon USA Energy|2005-05-11
1118037|MathStar|2005-08-03
1385399|Latrobe Specialty Metals|2011-05-24
883505|Glacier Water Services|2011-05-13
1466026|Midland States Bancorp|2011-05-13
1519917|Bats Global Markets|2011-05-13
1158091|Cardiomems|2007-01-19
1517086|Momentive Performance Materials Holdings Llc|2011-04-21
1382968|Omneon Video Networks|2006-12-29
1303276|Marquee Holdings|2006-12-11
941553|Compbenefits Corp|2006-12-04
1114995|Impinj|2011-04-21
1423664|Intelepeer|2011-05-10
1382519|BGC Partners|2007-02-08
1415599|Expedite 4|2010-05-28
1519280|Convergex|2011-05-05
1429664|Whiteglove Health|2011-05-02
1517522|Esco Corp|2011-05-02
1471443|Brightsource Energy|2011-04-22
1340554|Party City Holdings|2011-04-22
1510100|Elevance Renewable Sciences|2011-09-21
1412501|Critical Homecare|2007-10-10
1217234|XDx Inc|2007-10-23
1283384|Bluestem Brands|2011-04-21
1440242|Healthcare Of Today|2009-07-17
1145986|Aspen Aerogels|2011-06-24
1517003|Staffmark Holdings|2011-04-12
1511325|Dane Exploration|2011-02-25
1140390|Nimblegen Systems|2007-03-16
1143301|Genomatica|2011-08-23
1528061|Community Choice Financial|2011-08-23
1518250|Offsite Docs Inc|2011-08-18
1234620|Activbiotics|2006-08-14
1525752|FusionStorm Global|2011-08-12
1372411|Acologix|2006-08-16
1412204|CSAV Holding|2007-09-27
1379932|AmWINS GROUP INC|2006-11-13
1380502|Diamondback Energy|2006-11-13
1517401|Peak Resorts Inc|2011-04-18
752902|Lucid Inc|2011-04-15
1121680|Newgistics|2011-03-09
1393941|Geovera Insurance|2007-03-26
1467955|Jbs Usa Holdings|2009-07-22
1322494|Novacardia|2007-03-29
920189|Quark Biotech|2007-03-30
1516508|Neutron Energy Inc|2011-03-30
929940|Aspen Technology Inc|2007-04-09
1516145|Octacation Productions|2011-03-22
1164975|Cortina Systems|2011-03-16
1280363|Apache Design Solutions|2011-03-14
1405976|Muni Funding Co Of America|2010-05-14
1488664|Three G Holdings|2010-05-14
1481441|Ironplanet|2010-03-18
1005414|Toys R Us|2010-05-28
1490224|Sabre Industries|2010-04-30
1341704|Newegg|2009-09-28
1489802|Prommis Solutions Holding|2010-04-23
947577|Nuco2 Inc|2010-04-19
1481037|WazzNew|2010-03-25
1417159|Rules-Based Medicine|2009-12-23
1285550|Surgivision|2009-12-23
1478726|Charter Financial Corp|2009-12-24
1484427|Telx Group|2010-03-18
1400876|Insight Management|2010-01-08
1451933|Gcf Bancorp|2009-01-13
1358483|Everyday Health Inc|2010-01-22
1474634|Computer Solutions Inc|2010-01-25
1473332|Resaca Exploitation|2010-01-27
1096241|Force10 Networks|2010-03-02
1401774|Reply! Inc|2010-02-22
1479221|Drivetime Automotive|2010-02-02
1473579|AVANYX|2010-02-08
1236761|Nexx Systems|2010-02-11
1478334|Smile Brands Group|2009-12-21
1527547|New Source Energy Corp|2011-08-30
1454725|Skreem Studios|2009-01-26
1396990|Ikaria|2010-05-13
1426209|ESCO Global Realty|2009-02-12
1451719|American Real Estate Assets|2009-05-12
1469011|Infrastrux Group|2009-08-10
1470244|Healthport|2009-08-17
1491041|Liberty Mutual Agency Corp|2010-05-10
822083|Plains Capital Corp|2009-08-26
1490895|Goodman Global Group|2010-05-07
1489792|Formula Acquisition Corp|2010-05-03
1490304|Aurora Diagnostics|2010-04-30
1465763|Mirion Technologies|2009-08-13
1450893|Lig Assets|2009-03-12
1107895|Tripwire Inc|2010-05-28
1449654|Alon Brands|2008-11-12
1031827|Space Systems/Loral|2010-06-10
1443024|O'Gara Group|2008-08-22
1442217|Therox|2008-09-04
1444904|Mead Johnson Nutrition Co|2008-09-15
1383875|Lri Holdings Inc|2010-06-07
1444679|Edgen Murray Ltd|2008-09-24
1443005|EcoFarms|2008-09-30
1444754|Phosphate Holdings Inc|2008-10-14
1081899|Planet Beach Franchising|2008-10-16
1439272|Auto Star Inc|2008-10-30
1528467|Dynamic Offshore Resources|2011-08-26
1500703|Tangerine Holdings|2010-12-07
1380124|Mobitv|2011-08-31
1398733|MonoSol Rx|2007-05-14
1398649|Golub Capital Partners|2007-05-14
1269026|Amedica Corp|2007-05-22
1381697|Imperium Renewables|2007-05-23
1062536|Zars Pharma|2007-06-11
1401698|Global Energy Inc|2007-06-20
1335950|Chisen Electric|2010-10-08
1313665|Accoona Corp|2007-08-03
1410635|American Water Capital Corp|2007-08-29
1397087|Ccs Medical Holdings|2007-05-11
1500106|Bruker Energy and Supercon|2010-09-03
1139023|Bluearc Corp|2007-09-07
1410197|Aprimo INC|2007-09-10
1411588|Seacastle Inc|2007-09-12
1412199|Pogo Jet|2007-09-13
1411288|Varolii Corp|2007-09-14
1092287|Transmedics|2007-09-14
1284218|UPEK Inc|2007-05-14
1508575|Patriot Minerals|2011-01-27
1374049|Cutanea Life Sciences|2010-08-12
1477061|Blue Victory Holdings|2010-11-04
1477130|Commonwealth Realty Partners|2009-12-16
1068806|Viewsonic|2007-07-02
1505924|SSL Holdings Inc|2010-12-02
1286162|Clarus Therapeutics|2010-11-19
1405682|Renewable Energy Group|2007-07-16
892449|Venture Financial Group|2007-07-17
1404624|Affinion Group Holdings|2007-06-27
1504463|Geotag|2010-11-12
1504414|Castlerock Security Holdings|2010-11-05
1143527|Archemix|2007-07-25
1355473|Eyeonics|2007-07-27
1496129|Ads Tactical|2011-02-08
1127579|Masergy Communications|2010-10-29
939940|Push Inc|2010-10-18
1361009|CampusU|2007-06-26
1507374|Ameri Metro|2010-12-13
1506510|Frac Tech Services|2010-12-15
1382941|Consonus Technologies|2007-05-04
1143531|Devax|2007-05-04
1390272|Atlas Industries Holdings Llc|2007-05-04
1398480|NNN Realty Advisors|2007-05-07
1411646|Turner Investments|2007-09-18
1411380|Emphasys Medical|2007-09-21
1370828|Vanguard Car Rental Group|2006-08-02
1523859|Macdermid Group|2011-07-11
1374312|Petrie Parkman and Co.|2006-09-13
1105533|ARGOS Therapeutics|2011-07-29
1370183|ASAlliances Biofuels|2006-09-15
1087325|St Francis Medical Technologies|2006-09-21
1490321|South Valley Bancorp|2011-07-29
1362925|Planet Payment|2011-07-21
1375098|Vision-Ease Lens|2006-10-13
1377966|Madison River Communications|2006-10-17
1377013|Time Warner Cable|2006-10-18
1513514|Transunion|2011-07-05
1525836|UEG-Green Energy|2011-08-11
1118988|Picis Inc|2006-08-18
1414367|Luca Technologies|2011-06-29
1372352|GenuTec Business|2006-08-14
946366|Logans Roadhouse|2006-07-14
1345691|Mascoma Corp|2011-09-16
1529864|Enova International|2011-09-15
1529463|Frac Tech International|2011-09-09
1352154|Trident Resources|2006-07-24
1286294|Asthmatx|2006-07-24
1525221|Era Group|2011-08-02
1126994|Cyoptics|2011-08-12
1175784|Elixir Pharmaceuticals|2007-09-21
1408690|Creditcards.com|2007-08-10
1410648|Tensar Corp|2007-08-28
1395000|Nanodynamics|2007-05-04
1038099|Precision Therapeutics|2007-08-24
1226847|Adnexus Therapeutics|2007-08-21
1475848|Circle Bancorp|2010-10-04
866291|Allegro Microsystems|2007-08-08
1408010|Iggys House|2007-08-09
1408808|Peplin|2007-08-09
1157743|Equallogic|2007-08-09
1296755|DLI Holdings|2007-08-10
1497288|Arborgen|2010-10-01
1305108|Advanced Biohealing|2011-02-25
1407698|Biolex|2007-08-13
1409302|Value Financial Services Inc|2007-08-13
1409110|Maxum Petroleum|2007-08-13
1409112|Classmates Media Corp|2007-08-13
1232468|Reliant|2007-08-16
1341740|Concentric Medical|2007-08-17
1409532|Insys Therapeutics|2007-08-17
1410629|Sonics Inc|2007-08-24
1397197|Cross Match Technologies|2007-04-30
1509696|Great White Energy Services|2011-02-11
1443115|Solyndra|2009-12-18
1520920|TMG Energy Corp|2011-11-14
1473227|Birds Eye Foods|2009-10-08
821897|Annas Linen Co|2005-05-05
1498824|Tria Beauty|2012-01-30
1539891|Committed Capital Acquisition Corp III|2012-03-07
1342943|Edutrades|2005-11-10
1245104|Globeimmune|2012-07-02
1552860|FVA Ventures|2012-08-16
1328644|Colt Defense Inc|2005-06-03
1289307|Activant Solutions Holdings|2005-06-02
1290864|Reliant Pharmaceuticals|2005-05-20
1326873|Wexford Shipping|2005-05-13
1326860|Technology Spectrum|2005-05-13
1535718|Cinco Resources|2012-01-12
1187545|Skinmedica|2005-04-27
1222761|Prestwick Pharmaceuticals|2005-04-22
1323056|BerklinenchCraft|2005-04-11
1321567|National Waterworks Holdings|2005-04-06
1316691|Coffeyville Resources|2005-02-11
1297184|Amphastar Pharmaceuticals|2005-02-11
1015527|Geologistics Corp|2005-01-18
1311902|IBuyDigital.com|2005-01-13
1208261|Epicept|2005-01-10
1540417|Three Rivers Operating Co|2012-01-27
1323280|Progress Rail Services|2006-03-17
1416436|WP Prism|2013-03-22
1356212|Ryan Beck|2006-04-17
1515319|Kopjaggers|2012-04-10
1346980|Chaparral Energy|2005-12-29
1519247|Fuel Technology Products|2012-04-13
1221910|Iwatt Inc|2012-06-04
1551437|AutoTrader|2012-06-15
1340798|Aearo Technologie|2005-11-22
1539892|Committed Capital Acquisition Corp II|2012-03-07
1340578|Western Express Holdings|2005-11-14
1109925|Wintegra|2006-02-17
1339923|Newport Entertainment|2006-03-01
1350415|Alien Technology Corp|2006-04-13
1336698|Extend Health Inc|2012-01-06
1138343|Perlegen Sciences|2006-04-10
1537374|Cantor Entertainment|2011-12-22
1213336|Rbs Global|2006-04-04
843762|Rexnord|2006-03-30
1356792|CHG Healthcare|2006-03-27
1536995|Ute Energy Upstream|2012-01-05
1344445|Local Matters Inc|2006-03-22
1324105|Bidzcom|2006-03-17
1328992|Texas Genco|2005-06-06
1331567|QuadraPoint Acquisition|2005-07-15
1166029|Quatrx|2006-02-03
1455900|Smith Electric Vehicles Corp|2011-11-10
1189518|Otis Spunkmeyer Holdings|2006-06-20
1532288|Armstrong Energy|2011-10-12
1219808|Brand Energy and Infrastructure|2006-05-01
1526959|TVAX Biomedical|2011-11-07
1318035|NTK Holdings Inc|2006-05-05
1361866|InterMetro Communications|2006-05-11
873375|First ULB Corp|2011-10-12
1534727|Applied Medical Corp|2011-11-14
1535635|Service Team|2011-11-29
1359827|Hyco International|2006-05-12
1528613|Boxceipts.com|2011-10-18
1385190|Glori Energy|2011-10-05
1524329|Saving Energy Solar|2011-10-28
1361859|El Pollo Loco Holdings|2006-05-08
1362108|Go Daddy|2006-05-12
1366144|Applied Precision Inc|2006-06-30
1364641|Panther Expedited|2006-06-02
1164994|Rib-X Pharmaceuticals|2011-11-25
1179079|Alsius|2006-04-26
1365651|Biovex Group|2006-06-20
1521417|SKM Media Corp|2011-10-14
1503636|Platinum Energy Solutions|2011-09-27
1363908|Hawkeye Holdings|2006-05-30
893691|Masonite International Corp|2013-02-27
1337567|Glycotex|2005-09-09
1321268|Eastern Insurance Holdings|2005-10-11
1335402|Tandem Health Care|2005-10-07
1550066|Taylor & Martin Group|2012-08-30
1434441|Fulcrum Bioenergy|2011-09-22
1037643|Paratek|2012-09-27
1323620|Singulex|2012-09-28
1442711|Cyclone Power Technologies|2012-10-12
1329068|NewPage Holding|2006-04-18
1170723|Voyager Pharmaceutical Corp|2005-09-09
1336526|Idt Spectrum|2005-08-29
1532188|Oxamedia|2011-11-10
1563665|Harvard Apparatus Regenerative Technology|2012-12-11
1086795|Team Health Inc|2005-08-16
1335260|Global Secure Corp|2005-08-12
1334127|Harry & David Holdings|2005-08-04
1044487|Predix|2005-08-03
1549941|Bleach Group|2013-02-14
1336390|Ritz Interactive|2005-09-09
1342272|Light Sciences Oncology|2006-04-21
1305927|Fallbrook Technologies|2010-02-16
1132415|Ascent Energy|2006-06-30
1544458|Bensata Corp|2012-04-03
1351880|Gordon Biersch Brewery Restaurant Group|2006-02-03
1474299|National Beef Inc|2009-10-13
1409285|SOI Holdings Inc|2007-10-30
1425772|United Services Management Corp|2008-02-28
1275791|Eyeblaster|2008-03-10
1429527|Home Federal Bancorp|2008-03-12
1036279|CyDex|2008-03-12
1125490|Salient Surgical Technologies|2008-03-13
1494599|Zheng Hui Industry|2010-07-12
1222929|Cardiovascular Systems|2008-01-22
1400476|United Benefits and Pension|2008-03-31
1414937|UCI International Inc|2010-07-27
1290157|Bayhill Therapeutics|2008-01-09
1391323|Namemedia|2007-11-02
1426959|Delos Acquisition|2008-02-20
1335480|Xanodyne|2007-11-09
1357482|Initiate Systems|2007-11-13
1325702|MagnaChip Semiconductor|2007-11-14
1067807|Broncus|2007-11-20
1418055|Digital Domain Inc|2007-12-11
1417373|Infonxx|2007-12-14
1301184|GlassHouse Technologies|2007-12-18
1141961|Prometheus Laboratories|2007-12-19
1156378|Danger Inc|2007-12-19
1426778|International Decision Systems|2008-02-14
1421755|Ipc Systems Holdings Corp|2008-01-04
1476978|LL Services Inc|2009-12-07
1474315|Imperial Capital Group|2009-10-21
1471597|Freedom Group Inc|2009-10-21
1489057|Arizona Chemical Ltd|2010-04-12
921547|Heritage Oaks Bancorp|2009-11-06
1474940|Hirschfeld Industries|2009-11-16
1274991|Beceem Communications|2010-04-02
1296612|Telegent Systems|2009-11-23
1410098|CorMedix|2009-11-25
1476750|RedPrairie Holding|2009-11-27
1428059|Energy and Power Solutions|2010-03-31
1407384|Film Department Holdings|2009-12-07
1425809|Custom Automated Systems|2008-02-12
1477439|Bard Holding|2009-12-07
1412192|US Power Generating Co|2008-08-12
1387371|Changing World Technologies|2008-08-12
1434704|Forests Global Inc|2008-08-11
1424217|Accuro Healthcare Solutions|2008-01-23
1424342|Phenomix|2008-01-25
1424470|Current Media Inc|2008-01-28
1366340|Converted Organics|2008-02-06
1015441|AVAX Technologies|2008-02-08
1421117|Source Photonics|2007-12-26
1213018|Sige Semiconductor|2010-07-29
1283794|Ngtv|2006-02-03
1489123|Portrait Innovations Holding Co|2010-06-29
1137495|Gomez Inc|2008-05-07
1494319|Univar|2010-06-30
1381415|Noble Environmental Power Llc|2008-05-08
1128188|Aldagen|2008-05-09
943034|Image Sensing Systems Inc|2008-05-12
1433133|Open Link Financial|2008-05-12
1102318|Metastorm|2008-05-13
1423593|Suncoast Holdings|2008-05-13
1386885|Linc Logistics Co|2010-06-29
1434728|Global Water Resources|2008-05-13
1424257|Nextg Networks|2008-06-05
1133448|Nexsan Corp|2008-04-25
1366455|Tube City IMS|2006-07-07
1381081|Lifewatch Corp|2006-12-13
1367858|Stallion Oilfield|2006-07-03
1352591|NEG Inc|2006-02-14
1343857|Basic Care Networks|2006-02-13
767959|Fender Musical Instruments Corp|2012-03-08
1544322|Exponential Interactive|2012-03-16
1352276|Windsor Energy Resources|2006-02-10
740670|Michaels Stores|2012-03-30
1430441|Newpage Group|2008-05-05
1431360|GF Acquisition Corp|2008-04-21
1255691|Intelius|2008-01-10
1438817|Brand Energy|2008-07-17
1341341|Transoma Medical|2007-10-12
1424740|Biotrove|2008-04-01
1293593|Synutra International|2008-04-11
1093800|Unr Holdings Inc|2010-06-24
1259208|Zonare Medical Systems|2008-07-02
1438804|LMB Technologies|2008-07-02
1438884|BE Resources Inc|2008-07-09
1094572|Icop Digital|2008-07-15
1439672|Campello Bancorp|2008-07-17
1492464|Biohorizons|2010-06-23
1439210|AutoGenomics|2008-07-25
1420070|Research Pharmaceutical Services Inc|2010-06-18
1434804|First Wind Holdings|2008-07-31
1441649|American Smooth Wave Ventures|2008-08-06
1382805|Game Trading Technologies|2010-06-17
1296356|Metropark usa|2008-06-13
1494037|SafeNet Holding|2010-07-12
1346937|Acclarent|2008-06-06
1434854|Vought Aircraft Holdings|2008-05-16
1429592|GlobalRisk|2008-05-16
